title,comment,bias,hate
"1티어 골반 유나 , 당신이 몰랐던 10가지 사실",근데 신기한게 골반은 넓은데 엉덩이는 납작한편이던데 제니마냥,gender,offensive
아름e♡ 섹시댄스(Sexy Dance - 제로투댄스) Twerking | CGL,엉덩이 흔들리는거 너무 좋다 ,gender,offensive
아름e♡ 섹시댄스(Sexy Dance - 제로투댄스) Twerking | CGL,잘 씁니다!!,gender,offensive
아름e♡ 섹시댄스(Sexy Dance - 제로투댄스) Twerking | CGL,몸매가 안 꼴리네,gender,offensive
아름e♡ 섹시댄스(Sexy Dance - 제로투댄스) Twerking | CGL,허리 길고 다리 짧음 등 하체 근육 없어서 등 다리 엉덩이 흘러내림 결론 안 꼴림,gender,offensive
아름e♡ 섹시댄스(Sexy Dance - 제로투댄스) Twerking | CGL,"옷다 벗어주지....,",gender,offensive
이게 월미도식 MMA다!,습관이 무섭네 자동적으로 벌리누,gender,offensive
이게 월미도식 MMA다!,오징어냄새난다 야야,gender,offensive
이게 월미도식 MMA다!,벌려주고싶어서오는듯~~~ ,gender,offensive
이게 월미도식 MMA다!,ㅋㅋㅋ 남자랑 해야 더 재밌을텐데,gender,offensive
이게 월미도식 MMA다!,성노예들 ㅋㅋ,gender,offensive
권은비 자유로운 무빙 ㄷㄷ,흔들흔들열매 능력자 ㄷㄷ,gender,offensive
권은비 자유로운 무빙 ㄷㄷ,와...진짜 옆에서 손 넣어보고,gender,offensive
권은비 자유로운 무빙 ㄷㄷ,미세하게 떨리는 마음.. 역시 마음이 넓어야한다..,gender,offensive
권은비 자유로운 무빙 ㄷㄷ,자연산 = 천연기념물,gender,offensive
권은비 자유로운 무빙 ㄷㄷ,우리 은비는 카리나처럼 발정나지 말자 ^^,gender,offensive
권은비 자유로운 무빙 ㄷㄷ,빨통 지멋데로 흔들거리노,gender,offensive
권은비 자유로운 무빙 ㄷㄷ,파이즈리 개마렵다,gender,offensive
권은비 자유로운 무빙 ㄷㄷ,마렵다 그거,gender,offensive
요즘 고등학생 클라스가 남다르네..,와씨 3발 뺐다 ㅁㅊㅋㅋ,gender,offensive
요즘 고등학생 클라스가 남다르네..,와~개섹시하네가슴조라커,gender,offensive
요즘 고등학생 클라스가 남다르네..,쌈@뽕하면서 빨아먹을수 있네 ,gender,offensive
요즘 고등학생 클라스가 남다르네..,가슴이 존나 나랑 사궐수도모름,gender,offensive
요즘 고등학생 클라스가 남다르네..,저런 애들은 길가다 따먹혀도 걍 당해야함 지들이 그러고싶으니 저러고 다니는거지,gender,offensive
요즘 고등학생 클라스가 남다르네..,와 ㄱ야하다 몸 ㅈㄴ 만지고 싶게 생겼네,gender,offensive
요즘 고등학생 클라스가 남다르네..,와 마지막 전 엎드린 애 ㄹㅇ개꼴이다 저런 느낌 존나 좋음 진짜,gender,offensive
부끄럽지만… 그래도 보고싶어?,누나 치마도 같이 올리자 츄릅,gender,offensive
부끄럽지만… 그래도 보고싶어?,화장실 어딧어???어우우우구ㅜㄱ나온닼ㅋ 보여줌ㅋㅋ,gender,offensive
장원영 안무 굉장하다,어떻게 저리 평평하지,gender,offensive
장원영 안무 굉장하다,엉덩이 준네 크네,gender,offensive
장원영 안무 굉장하다,골반 개쥐리네,gender,offensive
장원영 안무 굉장하다,와 골반 머고,gender,offensive
장원영 안무 굉장하다,가슴 존나 작다,gender,offensive
장원영 안무 굉장하다,가슴이없는데요 이거보여줄라고 너무하네 한사람을악의 구렁텅이보내노 사과하세요,gender,offensive
흘러내릴뻔한 권은비,유방 원툴ㅋㅋ,gender,offensive
흘러내릴뻔한 권은비,옆슴살 보고 섰습니다,gender,offensive
흘러내릴뻔한 권은비,얜 가슴큰거말고는 전신성형에 뭐 몸매가 탄탄한것도아니고 ㅋㅋㅋ 저걸로 몇십억 번게 진짜 레전드다,gender,offensive
흘러내릴뻔한 권은비,햝타주고싶다.....쮜어짜면서,gender,offensive
흘러내릴뻔한 권은비,진짜 한 번만 주물러보자,gender,offensive
흘러내릴뻔한 권은비,그냥벗어라 약올리지말고ㅠㅠ,gender,offensive
흘러내릴뻔한 권은비,역시 슴가가 있어야 되는건가,gender,offensive
흘러내릴뻔한 권은비,존나크네,gender,offensive
흘러내릴뻔한 권은비,꼭지클껄?,gender,offensive
옆에서 본 카리나 미드,줜나 맛나겠다,gender,offensive
옆에서 본 카리나 미드,개맛있겠다,gender,offensive
옆에서 본 카리나 미드,권은비한테 털린지가 언젠데 아직도 미드 타령이노,gender,offensive
옆에서 본 카리나 미드,카리나면 ㄹㅇ 일주일동안 섻가능,gender,offensive
옆에서 본 카리나 미드,피어리즈 당하고 싶다,gender,offensive
옆에서 본 카리나 미드,이재욱은 이제 ㅈㄴ 맛있게 먹겠네,gender,offensive
옆에서 본 카리나 미드,아이고 저 탱탱한거 봐라 츄릅,gender,offensive
옆에서 본 카리나 미드,맛있겠다 츄압쮸압 ,gender,offensive
옆에서 본 카리나 미드,이미 재욱이가 볼장다봄,gender,offensive
옆에서 본 카리나 미드,??욱: (쪽쪽쫩쫩),gender,offensive
옆에서 본 카리나 미드,하... 씨발 방금 뺐는데,gender,offensive
옆에서 본 카리나 미드,근데 난 솔직히 가슴이 어떤 촉감일까 궁금하기도 해,gender,offensive
[UNFILTERED CAM] IVE YUJIN(안유진) '해야 (HEYA)' 4K | BE ORIGINAL,고환: 살려줘,gender,offensive
[UNFILTERED CAM] IVE YUJIN(안유진) '해야 (HEYA)' 4K | BE ORIGINAL,부유방 ㅈ된다,gender,offensive
[UNFILTERED CAM] IVE YUJIN(안유진) '해야 (HEYA)' 4K | BE ORIGINAL,겨드랑이 사이에 넣고 비비면서 유진이 경멸하는표정보면 바로 싸지를듯,gender,offensive
[UNFILTERED CAM] IVE YUJIN(안유진) '해야 (HEYA)' 4K | BE ORIGINAL,유진이는 ㄷㅊㄱ지 ㅋㅋㅋ 엉덩이 탱글해서 칠때마다 타격감 ㅈ될듯,gender,offensive
[UNFILTERED CAM] IVE YUJIN(안유진) '해야 (HEYA)' 4K | BE ORIGINAL,유진이 점점 맛있어진다,gender,offensive
[UNFILTERED CAM] IVE YUJIN(안유진) '해야 (HEYA)' 4K | BE ORIGINAL,아 시발 존나 섰다 나 지금 학원 화장실에서 한발 뺐다,gender,offensive
[UNFILTERED CAM] IVE YUJIN(안유진) '해야 (HEYA)' 4K | BE ORIGINAL,유진이의 타이트한 보지 피지컬은 알겠는데… 아 유진이 아이즈원때 보지 핥는 맛이 있었는데….,gender,offensive
[UNFILTERED CAM] IVE YUJIN(안유진) '해야 (HEYA)' 4K | BE ORIGINAL,유진이는 허벅지가 탄탄해서 쪼임도 좋은데 거기다가 작지도 않은 빨통 주무르면서 꼭지 공략 해주면 좋아서 눈깔 뒤집어짐,gender,offensive
[K-Fancam] 에스파 카리나 직캠 'Supernova'(aespa KARINA Fancam) @뮤직뱅크(Music Bank) 240517,수수수수 슈퍼들박,gender,offensive
[K-Fancam] 에스파 카리나 직캠 'Supernova'(aespa KARINA Fancam) @뮤직뱅크(Music Bank) 240517,에스파 숙소변기가 되도좋음,gender,offensive
[K-Fancam] 에스파 카리나 직캠 'Supernova'(aespa KARINA Fancam) @뮤직뱅크(Music Bank) 240517,카리나는 우유주입되서 별로,gender,offensive
[K-Fancam] 에스파 카리나 직캠 'Supernova'(aespa KARINA Fancam) @뮤직뱅크(Music Bank) 240517,재욱이만 가능한 투시경,gender,offensive
[K-Fancam] 에스파 카리나 직캠 'Supernova'(aespa KARINA Fancam) @뮤직뱅크(Music Bank) 240517,천하제일 맘마통 펄럭펄럭 중고 조갯살 ㅋㅋㅋㅋㅋ엌,gender,offensive
[K-Fancam] 에스파 카리나 직캠 'Supernova'(aespa KARINA Fancam) @뮤직뱅크(Music Bank) 240517,이 암컷의 유방은 정말 거대합니다 이것은 그 어떤 수컷이라도 매우 매력적이라고 생각할 것입니다.,gender,offensive
[K-Fancam] 에스파 카리나 직캠 'Supernova'(aespa KARINA Fancam) @뮤직뱅크(Music Bank) 240517,진짜로 ㅋ리나씨 난자에 제 정자를 집어 넣어서 임신시키고 배가 나온 상태로 춤추시는 상상을 종종 합니다,gender,offensive
[K-Fancam] 에스파 카리나 직캠 'Supernova'(aespa KARINA Fancam) @뮤직뱅크(Music Bank) 240517,카리나가 사깟…해주면 갈뜻 진짜….,gender,offensive
[K-Fancam] 에스파 카리나 직캠 'Supernova'(aespa KARINA Fancam) @뮤직뱅크(Music Bank) 240517,카리나한테 파이즈리 받고 싶다,gender,offensive
[K-Fancam] 에스파 카리나 직캠 'Supernova'(aespa KARINA Fancam) @뮤직뱅크(Music Bank) 240517,한번 뚫리니 과감해졌네,gender,offensive
[K-Fancam] 에스파 카리나 직캠 'Supernova'(aespa KARINA Fancam) @뮤직뱅크(Music Bank) 240517,카리나 우유맘마통으로 예열 좀 하다가 재욱이 이쑤시개하고는 비교도 안되는 내 고구마로 쑤컹 넣어서 카리나 내 위에 방아 찧는 모습 보다가 마무리는 뒤로 팡팡 박아서 안에 잔득 싸야지..,gender,offensive
[K-Fancam] 르세라핌 김채원 직캠 'Perfect Night'(LE SSERAFIM KIM CHAEWON Fancam) @뮤직뱅크(Music Bank) 231027,퉤 너무 헐렁해서 맛도 없다 퉤퉤,gender,offensive
[K-Fancam] 르세라핌 김채원 직캠 'Perfect Night'(LE SSERAFIM KIM CHAEWON Fancam) @뮤직뱅크(Music Bank) 231027,줘도 안먹는데 퉤~,gender,offensive
[K-Fancam] 르세라핌 김채원 직캠 'Perfect Night'(LE SSERAFIM KIM CHAEWON Fancam) @뮤직뱅크(Music Bank) 231027,채원이가 노래는 못해도 단발하면 존나 꼴림,gender,offensive
[K-Fancam] 르세라핌 김채원 직캠 'Perfect Night'(LE SSERAFIM KIM CHAEWON Fancam) @뮤직뱅크(Music Bank) 231027,얘만 보면 꼬무룩됨;; 성희롱 할 맛이 안남,gender,offensive
[K-Fancam] 르세라핌 김채원 직캠 'Perfect Night'(LE SSERAFIM KIM CHAEWON Fancam) @뮤직뱅크(Music Bank) 231027,와꾸면 밑에 냄새 시큼하고 진하겠네,gender,offensive
[K-Fancam] 르세라핌 김채원 직캠 'Perfect Night'(LE SSERAFIM KIM CHAEWON Fancam) @뮤직뱅크(Music Bank) 231027,채원이는 아이즈원에서도 주작수혜 받고 하이브에서도 데뷔 수혜 받은거 보면 확실히 잘 돌리긴 하나봄,gender,offensive
[K-Fancam] 르세라핌 김채원 직캠 'Perfect Night'(LE SSERAFIM KIM CHAEWON Fancam) @뮤직뱅크(Music Bank) 231027,이것들은 범 할 가치도 없어요 그냥 아기만 낳는 도구로 만들어버리세요,gender,offensive
[K-Fancam] 아이브 장원영 직캠 '해야' (HEYA)'(IVE WONYOUNG Fancam) @뮤직뱅크(Music Bank) 240510,대한민국 최고의 얼굴보지다..하…..,gender,offensive
[K-Fancam] 아이브 장원영 직캠 '해야' (HEYA)'(IVE WONYOUNG Fancam) @뮤직뱅크(Music Bank) 240510,오늘 bo짓구녕 아파서 빨리 끝났으면 좋겠다고 생각했는데 우리 오빠가 3초만에 싸버렸잖아ㅎ 완젼 럭키비키 쟈나,gender,offensive
[K-Fancam] 아이브 장원영 직캠 '해야' (HEYA)'(IVE WONYOUNG Fancam) @뮤직뱅크(Music Bank) 240510,얼굴보x 하나는 정말 원탑,gender,offensive
유나 만지기 굉장하다,신음소리 듣기 좋네요,gender,offensive
트와이스 모모 직캠 'The Feels' (TWICE MOMO)｜READY TO BE,몸이 육감져서 스팽킹 마려운 모모쨩 ㅎ,gender,offensive
트와이스 모모 직캠 'The Feels' (TWICE MOMO)｜READY TO BE,한녀평균 AA 그에반해 일본은. Good,gender,offensive
트와이스 모모 직캠 'The Feels' (TWICE MOMO)｜READY TO BE,허벅지 존나 맛있셌다,gender,offensive
트와이스 모모 직캠 'The Feels' (TWICE MOMO)｜READY TO BE,전나 공감 이 표현은 생각지도 못했는데 가장 적절한 말이네요 온몸에 뿌리고 싶어요,gender,offensive
트와이스 모모 직캠 'The Feels' (TWICE MOMO)｜READY TO BE,오... 찌찌은근?,gender,offensive
트와이스 모모 직캠 'The Feels' (TWICE MOMO)｜READY TO BE,아....주인님 ...겨드랑이 너무 좋아요,gender,offensive
오마이걸 (OH MY GIRL) - Dun Dun Dance (던던댄스) 아린 Arin Cam,저 작디작은 똥꼬치마에 저 커다란엉덩이가 간신히 가려져있고 춤 출때 마다 출렁이는게 제 마음도 출렁이네요,gender,offensive
오마이걸 (OH MY GIRL) - Dun Dun Dance (던던댄스) 아린 Arin Cam,이거 보고 쌋으면 좋아요,gender,offensive
오마이걸 (OH MY GIRL) - Dun Dun Dance (던던댄스) 아린 Arin Cam,으윽 아린아 탁탁탁탁,gender,offensive
오마이걸 (OH MY GIRL) - Dun Dun Dance (던던댄스) 아린 Arin Cam,몇명이랑 해봣을까 맛잇겟다,gender,offensive
오마이걸 (OH MY GIRL) - Dun Dun Dance (던던댄스) 아린 Arin Cam,하읏 싸버렷.....!!!!,gender,offensive
오마이걸 (OH MY GIRL) - Dun Dun Dance (던던댄스) 아린 Arin Cam,응 스몰 에이컵,gender,offensive
오마이걸 (OH MY GIRL) - Dun Dun Dance (던던댄스) 아린 Arin Cam,아린이 힙봐라..크..아린이 따먹을 정도 되려면 전생에 뭔짓을 해야하지,gender,offensive
오마이걸 (OH MY GIRL) - Dun Dun Dance (던던댄스) 아린 Arin Cam,하아..아린아 오빠꺼가 이상해..뭔가 나왔어 ㅠ,gender,offensive
오마이걸 (OH MY GIRL) - Dun Dun Dance (던던댄스) 아린 Arin Cam,도서관에 공부하다 아린이 춤추는 상상에 화장실에서 그만 했다,gender,offensive
"트와이스 나연, 직캠 레전드 노래 인성 라이브 옆모습 Twice Nayeon",나연이의 봉긋한 봉우리.. ,gender,offensive
"트와이스 나연, 직캠 레전드 노래 인성 라이브 옆모습 Twice Nayeon",흑두 갈두 나연,gender,offensive
"트와이스 나연, 직캠 레전드 노래 인성 라이브 옆모습 Twice Nayeon",나연 ㅅㄱ보고 가랭이 불끈해지네,gender,offensive
워터밤 레전드 권은비,양식도 자연산도 남자는 크면 어쩔줄 몰러 보기만 봐도 불끈불끈 어쩔것이여,gender,offensive
워터밤 레전드 권은비,은비 가슴 자연산,gender,offensive
Korean BJ afreeca tv Dustj199 #6,31:53 엉덩이살 출렁보소,gender,offensive
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,잘돌린다옹,gender,offensive
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,아니 윤곽이 나오도록 카메라를 조금 밑으로..,gender,offensive
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,회장 하구 쿵떡쿵떡!!,gender,offensive
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,진짜 여러 오빠들 쓰러지겟구나 ㅎㅎ,gender,offensive
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,어느놈이 데려갈지 그놈 밤마다 죽겠네 ㅎㅎ,gender,offensive
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,진짜 네츄럴슴부먼트..,gender,offensive
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,사이버 ㅊㄴ,gender,offensive
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,"남자를 잘아는 여자애네,,, 많은 경험의 몸짓",gender,offensive
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,아 쌋..,gender,offensive
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,당신에겐 뽕이 들어가지 않은 투명한 브레지어가 필요합니다!!!,gender,offensive
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,????빠구리하는거야!!!!!,gender,offensive
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,나도 초대해줘...홍콩 보내줄께,gender,offensive
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,섯다,gender,offensive
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,남자꺼 부러지겠다,gender,offensive
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,빠구리 잘하실듯,gender,offensive
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,미쳤 쌀거..,gender,offensive
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,ㅈ 탱이 흔들어서 돈버는애ㅋㅋㅋ 얘말고 대표적인 얘 또있어ㅋㅋㅋㅋ 애x이 라고 ㅋㅋㅋㅋ,gender,offensive
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,꽂으면 자동이게써,gender,offensive
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,많이 올라 타밧구만 그러다가 나이 50대면 허리 디스크 걸려요,gender,offensive
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,가슴 참 잘됐네,gender,offensive
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,ㅅㅂ 합법적인 야동이네 ;;;,gender,offensive
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,떡 잘치것네 발광을 하는구나,gender,offensive
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,사이버 챙녀,gender,offensive
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,서서 잘하겠네 ㅋ  허리춤이  거시기 하네 ㅎ,gender,offensive
고라니율 플렉스 테스트 중 golaniyule0 Trouble Haozi,이미 다 벗은거 다 봤잖아 고라니율,gender,offensive
"afreecaTV 우정X4 (하드털이,타임라인 있음) 교차편집,합본",추릅,gender,offensive
고라니율(golaniyule0) - Electronic Dance Music 1 | | 20231008-20231009,졎팅이 튀어나올라..,gender,offensive
고라니율(golaniyule0) - Electronic Dance Music 1 | | 20231008-20231009,할짝,gender,offensive
고라니율(golaniyule0) - Electronic Dance Music 1 | | 20231008-20231009,검지 삽니당 겨할짝..뽀얗ㅌr,gender,offensive
고라니율(golaniyule0) - Electronic Dance Music 1 | | 20231008-20231009,젖 무브 개좋네,gender,offensive
고라니율(golaniyule0) - Electronic Dance Music 1 | | 20231008-20231009,젖나 좋네요.,gender,offensive
고라니율(golaniyule0) - Electronic Dance Music 1 | | 20231008-20231009,잘줄듯,gender,offensive
고라니율(golaniyule0) - Electronic Dance Music 1 | | 20231008-20231009,참젖인거요,gender,offensive
